Geo Point;Geo Shape;Street;MotDir;Id_Seg_Ges;Id_Seg_Obs;commune;code_insee;codsti;Nrivoli;Longueur;Type;arrete;date_mes;Annee;pole;SensUnique;DoubleSens_Cyclable;commentaire
43.5960227467,1.44708140163;"{""type"": ""LineString"", ""coordinates"": [[1.44754069377773, 43.595948095607554], [1.447133754705395, 43.59600072110314], [1.446975780462079, 43.596030709954846], [1.446697344026472, 43.59610798958472], [1.446635612057788, 43.596145347977725]]}";RUE CAMINADE;CAMINADE (RUE CAMINADE);4868;4868;TOULOUSE;31555;315551344020;3105551588;77;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.604320824,1.44734550776;"{""type"": ""LineString"", ""coordinates"": [[1.447344737203255, 43.60444194917698], [1.447346278321509, 43.60419969885264]]}";RUE SAINT ANTOINE DU T;ANTOINE (RUE SAINT ANTOINE DU T);4698;4698;TOULOUSE;31555;315556128036;3105557704;27;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6013093579,1.44783910021;"{""type"": ""LineString"", ""coordinates"": [[1.447903624364516, 43.60121619934186], [1.447774576059224, 43.60140251653379]]}";RUE BOULBONNE;BOULBONNE (RUE BOULBONNE);4734;4734;TOULOUSE;31555;315551062414;3105551316;23;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;;;
43.6008914197,1.44805166347;"{""type"": ""LineString"", ""coordinates"": [[1.44819970257783, 43.600566639963596], [1.447903624364516, 43.60121619934186]]}";RUE BOULBONNE;BOULBONNE (RUE BOULBONNE);4733;4733;TOULOUSE;31555;315551062414;3105551316;76;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.5992807524,1.44545628702;"{""type"": ""LineString"", ""coordinates"": [[1.445549259396128, 43.59907209474273], [1.445363314653141, 43.599489410030735]]}";PL ROUAIX;ROUAIX (PL ROUAIX);5696;5696;TOULOUSE;31555;315556041632;3105557644;49;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6041234916,1.44776274719;"{""type"": ""LineString"", ""coordinates"": [[1.447346266670243, 43.60420064394207], [1.44817922771502, 43.604046339240604]]}";RUE MAURICE FONVIEILLE;FONVIEILLE (RUE MAURICE FONVIEILLE);4705;4705;TOULOUSE;31555;315552889649;3105555796;69;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.633734855,1.44888447555;"{""type"": ""LineString"", ""coordinates"": [[1.449076669684813, 43.63373720835419], [1.449022148529261, 43.633724477202435], [1.448722281707784, 43.6337419887044], [1.448707520748347, 43.63377121003721]]}";IMP MARGUERITE YOURCENAR;YOURCENAR (IMP MARGUERITE YOURCENAR);8967;8967;TOULOUSE;31555;315558449107;3105555673;32;Zone de Rencontre;09/078;2009-07-09T02:00:00+02:00;2009;Nord;;;
43.6308662227,1.44769498483;"{""type"": ""LineString"", ""coordinates"": [[1.447536374489938, 43.63071454376728], [1.447853595167895, 43.631017901715644]]}";RUE DU GENERAL AMEDEE GEZE;GEZE (RUE DU GENERAL AMEDEE GEZE);9027;9027;TOULOUSE;31555;315558449923;3105553801;42;Zone de Rencontre;10/078;2010-09-30T02:00:00+02:00;2010;Nord;;;
43.629899066,1.44657368986;"{""type"": ""LineString"", ""coordinates"": [[1.446230432879116, 43.62963043521098], [1.44626245728664, 43.62984167142736], [1.446313958902501, 43.629881811276306], [1.44657354571858, 43.62994346217325], [1.446800520032244, 43.62992159261899], [1.446886216795172, 43.62993929872926], [1.446944083303964, 43.6299898943731], [1.446969279540002, 43.63004685695397], [1.446956672637839, 43.630106363620335]]}";RUE MARIE DARAM;DARAM (RUE MARIE DARAM);8949;8949;TOULOUSE;31555;315558447250;3105555687;98;Zone de Rencontre;10/099;2010-09-30T02:00:00+02:00;2010;Nord;oui;oui;
43.6305428737,1.44736896687;"{""type"": ""LineString"", ""coordinates"": [[1.447201533090838, 43.63037125732382], [1.447536400642743, 43.63071449010482]]}";RUE DU GENERAL AMEDEE GEZE;GEZE (RUE DU GENERAL AMEDEE GEZE);9026;9026;TOULOUSE;31555;315558449923;3105553801;47;Zone de Rencontre;10/078;2010-09-30T02:00:00+02:00;2010;Nord;;;
43.6402499208,1.46234905894;"{""type"": ""LineString"", ""coordinates"": [[1.462806045851526, 43.63973614058033], [1.462861234465549, 43.639867333847306], [1.462772663304497, 43.63995559352241], [1.462085186977345, 43.64010734177456], [1.462003958392821, 43.64022781833467], [1.462170345634419, 43.64055672931631], [1.46230660639888, 43.64088442928856], [1.462297049416343, 43.64096163106419]]}";PAS DU CASTELET;CASTELET (PAS DU CASTELET);9392;9392;TOULOUSE;31555;315559000038;3105551758;186;Zone de Rencontre;11/206;2010-10-10T02:00:00+02:00;2011;Nord;;;
43.5793850764,1.44836748827;"{""type"": ""LineString"", ""coordinates"": [[1.44848614842242, 43.57910689719449], [1.448248828110535, 43.57966325567809]]}";RUE ELVIRE;ELVIRE (RUE ELVIRE);5110;5110;TOULOUSE;31555;315552569621;3105552944;65;Zone de Rencontre;11/145;2011-06-08T02:00:00+02:00;2011;Centre;;;
43.5886089503,1.4456775334;"{""type"": ""LineString"", ""coordinates"": [[1.4451640133071, 43.58850326812543], [1.446081488810207, 43.58869024603871], [1.446186312632183, 43.588730806910846]]}";RUE LUDWIG VAN BEETHOVEN;BEETHOWEN (RUE LUDWIG VAN BEETHOVEN);4953;4953;TOULOUSE;31555;315550707259;3105555489;86;Zone de Rencontre;17/021;2017-01-02T01:00:00+01:00;2013;Centre;oui;oui;
43.6344485382,1.39937053969;"{""type"": ""LineString"", ""coordinates"": [[1.399733991329214, 43.634515896690374], [1.399549315334109, 43.63449638978311], [1.399215566440235, 43.6344311849475], [1.399128725325942, 43.6344030208974], [1.399056187244705, 43.63429457385118]]}";RUE MONDY;MONDY (RUE MONDY);15263;15263;BLAGNAC;31069;310690000263;3100690690;64;Zone de Rencontre;20110624;2011-06-24T02:00:00+02:00;2011;Ouest;;;
43.6015767701,1.43964345092;"{""type"": ""LineString"", ""coordinates"": [[1.439776974622819, 43.60148510553126], [1.439509927224374, 43.60166843472367]]}";PL DE LA DAURADE;DAURADE (PL DE LA DAURADE);8103;8103;TOULOUSE;31555;315552169647;3105552520;30;Zone de Rencontre;13/118;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.604399004,1.43844037301;"{""type"": ""LineString"", ""coordinates"": [[1.438070205681513, 43.604339300611045], [1.438810540343203, 43.60445870747823]]}";RUE PARGAMINIERES;PARGAMINIERES (RUE PARGAMINIERES);3128;3128;TOULOUSE;31555;315555187224;3105556540;61;Zone de Rencontre;13/119;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6047247043,1.44157718647;"{""type"": ""LineString"", ""coordinates"": [[1.441408075793518, 43.60471484885603], [1.44174629714506, 43.60473455964777]]}";RUE ROMIGUIERES;ROMIGUIERES (RUE ROMIGUIERES);3149;3149;TOULOUSE;31555;315555987233;3105557588;27;Zone de Rencontre;13/119;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6047772202,1.44223650934;"{""type"": ""LineString"", ""coordinates"": [[1.44174629714506, 43.60473455964777], [1.442726721536866, 43.60481988075809]]}";RUE ROMIGUIERES;ROMIGUIERES (RUE ROMIGUIERES);4617;4617;TOULOUSE;31555;315555987233;3105557588;80;Zone de Rencontre;13/119;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6047004747,1.44126506535;"{""type"": ""LineString"", ""coordinates"": [[1.441122054906066, 43.60468610049978], [1.441408075793518, 43.60471484885603]]}";RUE ROMIGUIERES;ROMIGUIERES (RUE ROMIGUIERES);8098;8098;TOULOUSE;31555;315555987233;3105557588;23;Zone de Rencontre;13/119;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.6076096643,1.44103612259;"{""type"": ""LineString"", ""coordinates"": [[1.441264823980347, 43.60752830261216], [1.441039559233481, 43.60758439234639], [1.440825007294674, 43.607730334494384]]}";RUE DES TROIS RENARDS;RENARDS (RUE DES TROIS RENARDS);3245;3245;TOULOUSE;31555;315556988851;3105558616;43;Zone de Rencontre;13/121;2013-07-11T02:00:00+02:00;2013;Centre;;;
43.5993913045,1.43389326031;"{""type"": ""LineString"", ""coordinates"": [[1.433926745911277, 43.598945567350896], [1.433883568555287, 43.599217709590434], [1.433892406874632, 43.599839380952616]]}";RUE SAN SUBRA;SUBRA (RUE SAN SUBRA);2833;2833;TOULOUSE;31555;315556486425;3105558144;100;Zone de Rencontre;13/149;2013-08-01T02:00:00+02:00;2013;Centre;oui;oui;
43.6014734333,1.44733965792;"{""type"": ""LineString"", ""coordinates"": [[1.446906668240455, 43.60154703100784], [1.44708188139083, 43.601496370261486], [1.447354126334773, 43.60148715416139], [1.447572302821574, 43.601435881466955], [1.447774602199263, 43.60140246287074]]}";RUE CANTEGRIL;CANTEGRIL (RUE CANTEGRIL);4677;4677;TOULOUSE;31555;315551401653;3105551644;72;Zone de Rencontre;13/117;2013-07-11T02:00:00+02:00;2013;Centre;oui;oui;
43.5418661159,1.54096294489;"{""type"": ""LineString"", ""coordinates"": [[1.541193570641039, 43.5417371768524], [1.540732319143457, 43.541995054980625]]}";RUE DES SORBIERS;SORBIERS (RUE DES SORBIERS);14375;14375;ST-ORENS-DE-GAMEVILLE;31506;315060000187;3105061193;47;Zone de Rencontre;13/22616;2013-12-17T01:00:00+01:00;2014;Est;;;
43.5397114265,1.54725068085;"{""type"": ""LineString"", ""coordinates"": [[1.54698837931313, 43.53990137061601], [1.547189218057358, 43.539790828105176], [1.547233767481979, 43.53975389379827], [1.547247484141435, 43.539700061250585], [1.54729784363916, 43.539628504944794], [1.547397275127663, 43.53958378980328], [1.547521405174721, 43.5395401864677]]}";RUE DES AIRELLES;AIRELLES (RUE DES AIRELLES);20756;20756;ST-ORENS-DE-GAMEVILLE;31506;315060000004;3105060325;61;Zone de Rencontre;13/22616;2013-12-17T01:00:00+01:00;2014;Est;;;
43.5405651106,1.54324511635;"{""type"": ""LineString"", ""coordinates"": [[1.543034320446456, 43.54073771289533], [1.543252787831675, 43.5406236905924], [1.543367245592699, 43.540521427315696], [1.543263102266565, 43.54033326058342]]}";RUE DES ARBOUSIERS;ARBOUSIERS (RUE DES ARBOUSIERS);22204;22204;ST-ORENS-DE-GAMEVILLE;31506;315060000010;3105060373;59;Zone de Rencontre;13/22616;2013-12-17T01:00:00+01:00;2014;Est;;;
43.5407224238,1.54098531555;"{""type"": ""LineString"", ""coordinates"": [[1.540971941868083, 43.54079896848866], [1.540998689237031, 43.5406458791866]]}";RUE DES GENEVRIERS;GENEVRIERS (RUE DES GENEVRIERS);17913;17913;ST-ORENS-DE-GAMEVILLE;31506;315060000082;3105060677;17;Zone de Rencontre;13/22616;2013-12-17T01:00:00+01:00;2013;Est;;;
43.6337961487,1.39970815708;"{""type"": ""LineString"", ""coordinates"": [[1.39981853493355, 43.633859976719116], [1.399597779228614, 43.633732320640966]]}";RUE DU VIEUX BLAGNAC;BLAGNAC (RUE DU VIEUX BLAGNAC);9998;9998;BLAGNAC;31069;310690000055;3100691090;23;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;;;
43.6333460408,1.39960830865;"{""type"": ""LineString"", ""coordinates"": [[1.399539781549625, 43.63326566481999], [1.399676835749958, 43.63342641676116]]}";RUE LES PLACETTES;PLACETTES (RUE LES PLACETTES);10681;10681;BLAGNAC;31069;310690000332;3100690821;21;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;;;
43.6336133185,1.39939513495;"{""type"": ""LineString"", ""coordinates"": [[1.399437830016508, 43.633631648486435], [1.39935243988674, 43.63359498844692]]}";RUE DU VIEUX BLAGNAC;BLAGNAC (RUE DU VIEUX BLAGNAC);13968;13968;BLAGNAC;31069;310690000055;3100691090;8;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;;;
43.6336467997,1.39989854233;"{""type"": ""LineString"", ""coordinates"": [[1.39981853493355, 43.633859976719116], [1.399935198827607, 43.6335638564461], [1.3999620675943, 43.63342877895309]]}";RUE DU VIEUX CHATEAU;CHATEAU (RUE DU VIEUX CHATEAU);14526;14526;BLAGNAC;31069;310690000103;3100691100;49;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;;;
43.6334257101,1.40004054871;"{""type"": ""LineString"", ""coordinates"": [[1.3999620675943, 43.63342877895309], [1.400119029817272, 43.63342264129604]]}";CHE DES BLANCHISSEUSES;BLANCHISSEUSES (CHE DES BLANCHISSEUSES);22568;22568;BLAGNAC;31069;310690000057;3100690131;13;Zone de Rencontre;;2014-02-28T01:00:00+01:00;2014;Ouest;;;
43.5800244922,1.44305782145;"{""type"": ""LineString"", ""coordinates"": [[1.442585657606066, 43.58005009308826], [1.443529985300395, 43.57999889124414]]}";RUE DE VENISE;VENISE (RUE DE VENISE);4995;4995;TOULOUSE;31555;315557174412;3105558780;76;Zone de Rencontre;14/109;2014-12-09T01:00:00+01:00;2014;Centre;;;
43.549979052,1.4549076137;"{""type"": ""LineString"", ""coordinates"": [[1.455067265379538, 43.55009051875035], [1.454747962014691, 43.549867585195216]]}";CHE DE NARRADE;NARRADE (CHE DE NARRADE);4436;4436;TOULOUSE;31555;315554886407;3105556204;36;Zone de Rencontre;15/062;2015-05-19T02:00:00+02:00;2015;Est;;;
43.5511595238,1.45687526617;"{""type"": ""LineString"", ""coordinates"": [[1.457298563538615, 43.5513889410182], [1.456451968796452, 43.550930106492004]]}";CHE DE NARRADE;NARRADE (CHE DE NARRADE);6944;6944;TOULOUSE;31555;315554886407;3105556204;85;Zone de Rencontre;15/062;2015-05-19T02:00:00+02:00;2015;Est;;;
43.5978774274,1.44611836034;"{""type"": ""LineString"", ""coordinates"": [[1.446090286594582, 43.59805791648021], [1.44614643407851, 43.59769693829506]]}";IMP DU CANARD;CANARD (IMP DU CANARD);5273;5273;TOULOUSE;31555;315551376035;3105551608;40;Zone de Rencontre;15/067;2015-05-18T02:00:00+02:00;2015;Centre;;;
43.5990897934,1.44703698647;"{""type"": ""LineString"", ""coordinates"": [[1.447118382402681, 43.598432143442345], [1.447117312257064, 43.5985910837543], [1.447097195741866, 43.598718656006035], [1.44701480471859, 43.5990065787965], [1.446986262359973, 43.59926180828785], [1.446982511544958, 43.59951344583072], [1.447031567364147, 43.59962926310569], [1.447020730083436, 43.599744599740035]]}";RUE TOLOSANE;TOLOSANE (RUE TOLOSANE);5278;5278;TOULOUSE;31555;315556883226;3105558496;147;Zone de Rencontre;15/067;2015-05-18T02:00:00+02:00;2015;Centre;oui;oui;
43.5973054935,1.44671304789;"{""type"": ""LineString"", ""coordinates"": [[1.446043327325753, 43.59736593045311], [1.446447949604204, 43.597382352701864], [1.446642845630704, 43.59731955200293], [1.446875324979597, 43.597269337191136], [1.447093227538381, 43.59723604856545], [1.447248331928557, 43.597223071449534], [1.447383694432566, 43.59722507893619]]}";RUE D AUSSARGUES;AUSSARGUES (RUE D AUSSARGUES);5279;5279;TOULOUSE;31555;315550396811;3105550692;111;Zone de Rencontre;15/067;2015-05-18T02:00:00+02:00;2015;Centre;oui;oui;
43.5992822576,1.4483396826;"{""type"": ""LineString"", ""coordinates"": [[1.448275766320926, 43.5987799464553], [1.448297554016686, 43.59897785871011], [1.448276285737617, 43.59918299796612], [1.448274613276429, 43.599295576987636], [1.448353051965999, 43.59944851775401], [1.448440700987647, 43.5995958565916], [1.448502022303098, 43.59976190894195]]}";RUE DES TROIS BANQUETS;BANQUETS (RUE DES TROIS BANQUETS);5285;5285;TOULOUSE;31555;315556969640;3105558592;113;Zone de Rencontre;15/067;2015-05-18T02:00:00+02:00;2015;Centre;oui;oui;
43.596333992,1.4477107561;"{""type"": ""LineString"", ""coordinates"": [[1.447373434814863, 43.59669043466201], [1.44750531495276, 43.596576048659394], [1.447686571274213, 43.596380674214466], [1.447845495188039, 43.59619837709424], [1.447980182010045, 43.59598276962034], [1.447989991413836, 43.59593553988838]]}";RUE ESPINASSE;ESPINASSE (RUE ESPINASSE);5402;5402;TOULOUSE;31555;315552633651;3105553076;98;Zone de Rencontre;15/068;2015-05-18T02:00:00+02:00;2015;Centre;oui;oui;
43.5961799572,1.44947823082;"{""type"": ""LineString"", ""coordinates"": [[1.449395340577257, 43.59623891349529], [1.449561121059137, 43.596121000952685]]}";RUE VELANE;VELANE (RUE VELANE);5406;5406;TOULOUSE;31555;315557145631;3105558748;19;Zone de Rencontre;15/068;2015-05-18T02:00:00+02:00;2015;Centre;oui;oui;
43.59673742,1.44869392732;"{""type"": ""LineString"", ""coordinates"": [[1.44794579334814, 43.59715759367977], [1.448214678063715, 43.59702250464306], [1.448447719299642, 43.59693351205827], [1.448679542823924, 43.596839767422566], [1.448924227942042, 43.59658056044675], [1.449054734273627, 43.5964708805185], [1.449395340577257, 43.59623891349529]]}";RUE VELANE;VELANE (RUE VELANE);5407;5407;TOULOUSE;31555;315557145631;3105558748;158;Zone de Rencontre;15/068;2015-05-18T02:00:00+02:00;2015;Centre;oui;oui;
43.5964056773,1.44992465495;"{""type"": ""LineString"", ""coordinates"": [[1.449561121059137, 43.596121000952685], [1.450005224709281, 43.59645940583872], [1.450276275200323, 43.59670469088297]]}";RUE ESCOUS. MONTGAILLARD;MONTGAILLARD (RUE ESCOUS. MONTGAILLARD);5412;5412;TOULOUSE;31555;315552614440;3105553060;87;Zone de Rencontre;15/068;2015-05-18T02:00:00+02:00;2015;Centre;oui;oui;
43.6577258903,1.43027404905;"{""type"": ""LineString"", ""coordinates"": [[1.431433175265387, 43.657771790292614], [1.431378386651025, 43.65777261386404], [1.429114964544322, 43.65767692635507]]}";IMP DES HORTICULTEURS;HORTICULTEURS (IMP DES HORTICULTEURS);1306;1306;TOULOUSE;31555;315558373446;3105554262;187;Zone de Rencontre;16/044;2016-05-24T02:00:00+02:00;2016;Nord;;;
43.6577755723,1.43166934547;"{""type"": ""LineString"", ""coordinates"": [[1.431905515681384, 43.657779354376444], [1.431433175265387, 43.657771790292614]]}";IMP DES HORTICULTEURS;HORTICULTEURS (IMP DES HORTICULTEURS);24811;24811;AUCAMVILLE;31022;310220000157;3100220159;38;Zone de Rencontre;16/044;2016-05-24T02:00:00+02:00;2016;Nord;;;
43.6068997063,1.44012276721;"{""type"": ""LineString"", ""coordinates"": [[1.440598751574822, 43.60650326061102], [1.439646782836456, 43.607296151985004]]}";RUE DES LOIS;LOIS (RUE DES LOIS);3138;3138;Toulouse;31555;315554160059;3105555304;117;Zone de Rencontre;17/167;2017-10-06T02:00:00+02:00;2017;Centre;oui;oui;
43.6058841434,1.44139185802;"{""type"": ""LineString"", ""coordinates"": [[1.441584582764297, 43.605708738485006], [1.441199133274016, 43.60605954829301]]}";RUE DES LOIS;LOIS (RUE DES LOIS);3144;3144;Toulouse;31555;315554160059;3105555304;50;Zone de Rencontre;17/167;2017-10-06T02:00:00+02:00;2017;Centre;oui;oui;
43.6065540931,1.4474511209;"{""type"": ""LineString"", ""coordinates"": [[1.447432573575671, 43.60627707632257], [1.447445488374559, 43.60663386826715], [1.447499910040035, 43.606826357881225]]}";RUE D AUSTERLITZ;AUSTERLITZ (RUE D AUSTERLITZ);3336;3336;Toulouse;31555;315550400035;3105550696;62;Zone de Rencontre;16/141;2016-06-01T02:00:00+02:00;2016;Centre;oui;oui;Arrêté temporaire mise en plac à titre expérimental, jusqu'à juin 2018
43.5884653175,1.45069588278;"{""type"": ""LineString"", ""coordinates"": [[1.450659092370452, 43.58853220259994], [1.450732673181431, 43.58839843234526]]}";PL DU BUSCA;BUSCA (PL DU BUSCA);8000;8000;Toulouse;31555;315551251209;3105551464;16;Zone de Rencontre;19/087;2019-06-07T02:00:00+02:00;2019;Centre;oui;oui;
43.5885306043,1.45099820039;"{""type"": ""LineString"", ""coordinates"": [[1.451053552044657, 43.58844067873504], [1.450942848743012, 43.58862052992665]]}";PL DU BUSCA;BUSCA (PL DU BUSCA);8003;8003;Toulouse;31555;315551251209;3105551464;22;Zone de Rencontre;19/087;2019-06-07T02:00:00+02:00;2019;Centre;oui;oui;
43.5812129338,1.38804681647;"{""type"": ""LineString"", ""coordinates"": [[1.388259855737469, 43.58121356961327], [1.388072869984997, 43.5811864563622], [1.387837439685488, 43.58125922523049]]}";PL DES PRADETTES;PRADETTES (PL DES PRADETTES);96;96;Toulouse;31555;315558381057;3105557089;36;Zone de Rencontre;19/106;2019-07-15T02:00:00+02:00;2019;Sud;oui;oui;
43.6197337666,1.28753999826;"{""type"": ""LineString"", ""coordinates"": [[1.286592610739873, 43.61990554905873], [1.288487385782563, 43.61956198422538]]}";RUE BAUDE;BAUDE (RUE BAUDE);19447;19447;Pibrac;31417;314170000019;3104170023;157;Zone de Rencontre;;;2019;;oui;oui;
43.5990074944,1.45094801461;"{""type"": ""LineString"", ""coordinates"": [[1.450776607610879, 43.59799065143783], [1.450819385185277, 43.59852934055243], [1.450841959266091, 43.598939187160475], [1.451210837141208, 43.599788803134366], [1.451222923535568, 43.59993933131471], [1.451218153553039, 43.59999795370804]]}";RUE SAINTE ANNE;ANNE (RUE SAINTE ANNE);5297;5297;TOULOUSE;31555;315556124812;3105558004;228;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
